ID,Nome,Nome Japonês,Tipo,Tipo 2,HP,Ataque,Defesa,Velocidade,Nível,Experiência,Altura,Peso,Total,Ataque Especial (Sp. Atk),Defesa Especial (Sp. Def),Geração,É Lendário,Percentual Masculino,Classificação,Taxa de Captura,Passos para Chocar,Habilidades,Crescimento de Experiência,Felicidade Base
9463,Ninetales,Ernest,Dragão,,162.0,93.0,145.0,,10,2577.0,1.6,79.91,328,101.0,97.0,2,0,8.818910961984272,rock,104.0,6688.0,city,1255746.0,140.0
9464,Ninetales,Amanda,Grama,Voador,63.0,,88.0,,23,1173.0,2.25,188.22,662,135.0,94.0,1,0,66.20598024539716,southern,197.0,3911.0,compare,1428804.0,144.0
9465,Venonat,Jill,Sombrio,,59.0,143.0,41.0,,74,7898.0,1.74,,734,67.0,28.0,5,0,12.949607213671111,middle,225.0,8576.0,bar,845678.0,14.0
9466,Ekans,Joan,Lutador,Sombrio,102.0,131.0,67.0,,49,,1.63,,601,62.0,120.0,6,0,99.64558816448157,live,57.0,7219.0,threat,1298973.0,
9467,Ninetales,Tyler,Fantasma,,,129.0,95.0,,41,1411.0,1.13,85.66,654,17.0,,5,0,10.914077678878787,yet,119.0,6752.0,be,1154076.0,195.0
9468,Kabutops,Jessica,Dragão,Grama,100.0,,137.0,126.0,58,2825.0,,52.11,358,127.0,83.0,1,0,88.69292255178085,college,19.0,5043.0,cup,983184.0,34.0
9469,Poliwrath,Lori,Elétrico,,172.0,50.0,144.0,,57,1695.0,0.79,,787,70.0,148.0,6,0,80.05051180578006,will,152.0,2857.0,stay,1146087.0,46.0
9470,Jolteon,Brett,Fada,,129.0,113.0,77.0,116.0,46,4661.0,1.78,9.4,442,15.0,68.0,1,0,54.15518716154908,moment,207.0,2514.0,building,951675.0,
9471,Magnemite,Courtney,Sombrio,,77.0,128.0,74.0,72.0,58,1016.0,1.72,,665,135.0,119.0,5,0,11.092293719817603,can,29.0,9410.0,however,1053712.0,237.0
9472,Slowbro,Gina,Pedra,,173.0,16.0,35.0,36.0,51,,1.73,10.52,293,121.0,46.0,2,0,46.3539489889115,always,231.0,1131.0,water,804886.0,137.0
9473,Pinsir,William,Lutador,,,59.0,101.0,,65,5205.0,0.39,,544,142.0,31.0,1,0,60.00576709784461,smile,13.0,6327.0,capital,1204756.0,138.0
9474,Venomoth,Jennifer,Pedra,,50.0,72.0,21.0,,86,737.0,,135.41,655,68.0,111.0,1,0,97.16228232505276,clear,163.0,4297.0,sister,1219210.0,173.0
9475,Primeape,Nicole,Fantasma,,24.0,131.0,27.0,75.0,11,7468.0,0.3,149.44,349,67.0,146.0,1,0,62.79784706396463,door,41.0,7257.0,coach,1346765.0,3.0
9476,Gyarados,Felicia,Fogo,,140.0,139.0,125.0,,73,6720.0,0.5,86.21,300,,103.0,1,0,21.48281759135632,say,167.0,6036.0,yourself,1492879.0,107.0
9477,Venusaur,Trevor,Fada,,82.0,21.0,123.0,,89,788.0,2.01,,501,123.0,60.0,2,0,45.29976242313668,family,131.0,,see,1148958.0,177.0
9478,Poliwag,Jessica,Sombrio,,134.0,102.0,,64.0,89,352.0,0.85,106.27,719,61.0,72.0,4,0,49.87630601723703,inside,252.0,6142.0,study,645882.0,166.0
9479,Marowak,Lee,Fada,,33.0,,63.0,104.0,13,,1.68,247.92,633,67.0,35.0,4,0,56.169447583618584,entire,96.0,7919.0,eight,1374835.0,20.0
9480,Metapod,Elijah,Fogo,Água,85.0,22.0,,,85,3683.0,0.68,,622,16.0,12.0,2,0,60.68551308505984,,208.0,9544.0,close,688769.0,229.0
9481,Clefable,Jason,Fogo,Aço,158.0,68.0,148.0,60.0,49,3468.0,1.14,17.83,717,77.0,113.0,6,0,33.676881749298246,walk,127.0,3335.0,plan,1541813.0,235.0
9482,Nidorino,Eric,Gelo,,134.0,143.0,131.0,6.0,24,,,251.41,420,87.0,71.0,3,0,41.33639631315299,keep,181.0,2658.0,story,897000.0,167.0
9483,Tangela,Crystal,Fada,,134.0,70.0,16.0,42.0,41,5374.0,2.41,,572,107.0,121.0,3,0,35.824293304972066,leg,248.0,,million,1512586.0,230.0
9484,Doduo,Kayla,Lutador,Água,142.0,30.0,106.0,,64,9917.0,1.76,256.14,504,43.0,115.0,4,0,38.892038941220264,outside,30.0,3735.0,but,1115341.0,130.0
9485,Kabutops,Ryan,Grama,,41.0,107.0,80.0,15.0,71,8711.0,1.7,170.74,689,87.0,74.0,5,0,91.19768498338053,past,244.0,7967.0,prove,1563187.0,24.0
9486,Hypno,Dennis,Psíquico,,164.0,57.0,98.0,116.0,40,1382.0,1.84,,729,,87.0,2,0,50.727282609204636,operation,35.0,5243.0,cut,1227862.0,
9487,Rhyhorn,Micheal,Gelo,,85.0,84.0,94.0,93.0,42,4854.0,1.79,149.85,714,121.0,128.0,2,0,69.86903125513842,discuss,97.0,8019.0,,,145.0
9488,Dewgong,Rachel,Gelo,,67.0,128.0,113.0,25.0,11,7168.0,,28.7,632,29.0,145.0,7,0,80.0619879209794,today,197.0,8292.0,store,1343003.0,172.0
9489,Kadabra,Dana,Fada,,160.0,107.0,25.0,17.0,60,652.0,,168.52,360,59.0,66.0,5,0,17.005755840316738,yeah,73.0,8164.0,sense,1265152.0,73.0
9490,Poliwhirl,Norma,Aço,,114.0,96.0,90.0,90.0,2,4656.0,2.21,197.51,783,97.0,97.0,7,0,96.86043666488037,all,17.0,1051.0,court,1073851.0,77.0
9491,Slowbro,Tyler,Grama,,129.0,119.0,20.0,135.0,44,,,,430,45.0,11.0,7,0,22.904332851763797,build,35.0,1439.0,play,1544794.0,174.0
9492,Magikarp,Debbie,Água,,93.0,14.0,104.0,102.0,52,3823.0,1.01,135.55,743,133.0,44.0,7,0,18.460365166348613,pick,79.0,6160.0,office,894677.0,17.0
9493,Electabuzz,Shelby,Aço,,33.0,114.0,95.0,,1,6463.0,1.71,,306,115.0,147.0,6,0,64.94730274476672,skin,165.0,2911.0,think,1561131.0,158.0
9494,Mr. Mime,Vanessa,Sombrio,Grama,65.0,,83.0,37.0,68,4906.0,,,750,,13.0,7,1,60.98828341642826,morning,110.0,1326.0,young,953255.0,27.0
9495,Jigglypuff,Gloria,Sombrio,,156.0,132.0,69.0,69.0,49,5368.0,,,789,98.0,87.0,6,0,21.044625476369795,production,160.0,2753.0,loss,1155962.0,82.0
9496,Magneton,Elizabeth,Lutador,Aço,175.0,113.0,20.0,93.0,24,4232.0,1.51,,670,61.0,82.0,3,0,45.30814767747575,collection,231.0,6746.0,process,1185428.0,
9497,Zubat,Caroline,Dragão,,78.0,144.0,,10.0,8,354.0,,,395,52.0,130.0,7,0,44.029878962477106,statement,39.0,7341.0,office,1284838.0,190.0
9498,Tangela,Christopher,Lutador,,141.0,88.0,128.0,33.0,44,657.0,1.6,266.21,619,86.0,134.0,1,0,29.25241112266358,professor,143.0,9785.0,Republican,803969.0,49.0
9499,Weezing,Lynn,Voador,,48.0,26.0,71.0,127.0,2,4349.0,0.74,288.15,500,104.0,105.0,3,0,48.88927397684132,industry,247.0,4659.0,summer,974375.0,230.0
9500,Metapod,Malik,Elétrico,,76.0,18.0,18.0,10.0,29,5269.0,0.92,,412,113.0,47.0,5,0,52.65081010816301,popular,94.0,5187.0,resource,674452.0,70.0
9501,Nidoking,Derek,Pedra,Psíquico,66.0,83.0,97.0,58.0,29,6707.0,0.92,244.95,695,121.0,114.0,7,0,3.3806736855542474,never,109.0,5351.0,avoid,735611.0,60.0
9502,Golem,Katherine,Voador,,181.0,79.0,,64.0,9,7461.0,1.88,,676,43.0,69.0,5,0,59.035419614494636,local,102.0,4591.0,most,601270.0,48.0
9503,Beedrill,Jonathon,Sombrio,,153.0,104.0,88.0,23.0,79,7116.0,0.65,179.98,438,77.0,123.0,3,0,54.00080386019841,that,1.0,2809.0,like,643804.0,14.0
9504,Koffing,Christopher,Psíquico,Inseto,190.0,,58.0,53.0,60,2265.0,1.8,,282,31.0,105.0,1,0,90.16576472794215,case,137.0,,certain,1225967.0,233.0
9505,Fearow,Paul,Fada,,108.0,84.0,106.0,99.0,11,1979.0,1.09,249.06,624,60.0,,1,0,74.54204187589161,before,40.0,6767.0,them,651418.0,42.0
9506,Golbat,Lawrence,Água,,149.0,55.0,134.0,19.0,79,2829.0,1.68,49.63,234,26.0,23.0,2,0,57.647395291251826,attack,51.0,6304.0,kid,1489312.0,156.0
9507,Wartortle,Scott,Voador,,84.0,21.0,52.0,15.0,90,,0.64,41.3,313,82.0,117.0,6,0,94.89690074941176,edge,,,case,1103323.0,80.0
9508,Chansey,David,Gelo,,,,,99.0,92,5071.0,1.08,,604,131.0,101.0,7,0,16.422781084293447,here,110.0,1020.0,television,1409242.0,154.0
9509,Sandshrew,Robert,Água,Fada,56.0,119.0,,108.0,92,3938.0,1.32,211.62,471,119.0,84.0,6,0,,cell,85.0,5143.0,affect,817727.0,168.0
9510,Alakazam,Patrick,Pedra,,141.0,89.0,145.0,24.0,87,3406.0,1.58,,253,102.0,100.0,2,0,39.511462926845056,morning,76.0,1334.0,effort,1046476.0,210.0
9511,Gloom,Brittany,Fogo,,116.0,49.0,85.0,71.0,55,2946.0,1.0,249.79,647,145.0,138.0,4,0,,call,96.0,6098.0,ahead,1286388.0,5.0
9512,Vulpix,Timothy,Psíquico,,162.0,116.0,99.0,,69,959.0,,,257,141.0,20.0,4,0,48.188921244038816,law,249.0,5614.0,break,1252681.0,110.0
9513,Poliwag,Lisa,Inseto,,104.0,146.0,,134.0,28,4670.0,,70.79,271,22.0,75.0,5,0,44.621448625276805,public,,2455.0,doctor,1364285.0,218.0
9514,Raichu,Laura,Gelo,,167.0,35.0,50.0,115.0,37,639.0,0.53,139.08,792,110.0,55.0,6,0,42.42414277227482,item,126.0,9781.0,land,641512.0,116.0
9515,Blastoise,Jessica,Lutador,,148.0,42.0,125.0,,52,9162.0,1.54,148.89,354,141.0,38.0,7,0,75.2000497627483,she,156.0,3624.0,computer,808887.0,125.0
9516,Victreebel,Anthony,Voador,,36.0,20.0,76.0,89.0,96,1289.0,1.28,,544,61.0,24.0,5,1,58.449773806675495,pass,70.0,9744.0,or,653009.0,200.0
9517,Raticate,Jonathan,Fada,Dragão,26.0,95.0,72.0,44.0,62,9070.0,1.31,,772,15.0,51.0,5,0,37.20515191420307,get,254.0,4963.0,step,924179.0,170.0
9518,Rapidash,Gina,Dragão,Fantasma,103.0,112.0,61.0,146.0,69,7336.0,1.69,,220,107.0,89.0,1,0,13.30291652137806,leave,235.0,1916.0,PM,1330365.0,235.0
9519,Omanyte,Sara,Água,,55.0,88.0,44.0,,27,1515.0,,122.5,486,21.0,33.0,2,0,62.22726984486962,serious,161.0,3842.0,future,1234447.0,144.0
9520,Psyduck,Theresa,Psíquico,,129.0,136.0,61.0,118.0,98,3768.0,1.9,268.47,585,102.0,101.0,7,0,84.02975410912393,fill,73.0,2531.0,hotel,1225526.0,50.0
9521,Golbat,Anna,Dragão,,101.0,129.0,34.0,146.0,88,8079.0,2.47,,399,127.0,32.0,5,0,13.236085728707959,network,112.0,3781.0,account,696138.0,21.0
9522,Ivysaur,Ronald,Dragão,Aço,199.0,14.0,68.0,122.0,90,2192.0,2.01,189.89,621,99.0,35.0,6,0,14.563376559207718,center,216.0,1334.0,lot,1493635.0,189.0
9523,Hitmonlee,Rachel,Pedra,,169.0,98.0,10.0,,17,5825.0,1.52,,433,15.0,85.0,2,0,6.6919839954945655,season,170.0,5602.0,which,1151468.0,89.0
9524,Pinsir,Todd,Lutador,,140.0,126.0,114.0,,76,4037.0,2.27,248.95,529,55.0,104.0,7,0,46.2005208219866,kind,62.0,4021.0,responsibility,975289.0,142.0
9525,Pidgeotto,Roger,Grama,,73.0,,92.0,,94,2761.0,0.47,159.57,456,145.0,48.0,7,0,23.370010490279803,fast,91.0,4171.0,century,1615048.0,233.0
9526,Nidoqueen,Allison,Água,,131.0,147.0,32.0,8.0,65,2731.0,,251.22,299,77.0,47.0,4,0,58.33835285998521,work,126.0,3053.0,officer,,21.0
9527,Raichu,Brian,Fogo,Elétrico,61.0,144.0,97.0,148.0,58,784.0,0.88,264.19,557,22.0,60.0,6,0,99.74402634621,nor,212.0,6774.0,,711428.0,52.0
9528,Eevee,Kevin,Inseto,Inseto,193.0,133.0,42.0,86.0,16,766.0,,54.16,603,125.0,31.0,5,0,7.13198650260829,continue,18.0,2429.0,million,1114174.0,18.0
9529,Jigglypuff,Donna,Dragão,,127.0,66.0,,23.0,94,7258.0,0.96,47.18,651,114.0,76.0,7,0,14.23218411034276,country,,2640.0,music,890789.0,78.0
9530,Growlithe,Tyler,Voador,,184.0,104.0,90.0,110.0,65,9293.0,0.57,,769,12.0,89.0,4,0,56.593403053463675,garden,210.0,1552.0,alone,1547293.0,45.0
9531,Electabuzz,Margaret,Fada,Gelo,25.0,142.0,110.0,,99,9592.0,0.98,254.52,792,10.0,143.0,1,0,42.61677206524372,tree,250.0,9539.0,why,1395478.0,136.0
9532,Charmander,Andrew,Dragão,,113.0,80.0,79.0,84.0,36,782.0,1.18,156.34,601,71.0,48.0,2,0,36.74462254771756,pressure,31.0,4323.0,star,1427210.0,80.0
9533,Kangaskhan,Jennifer,Pedra,,192.0,61.0,,98.0,46,2139.0,1.95,250.01,288,13.0,130.0,7,0,38.96150961341781,throw,57.0,5845.0,upon,1484592.0,239.0
9534,Koffing,Aaron,Lutador,,112.0,128.0,149.0,,21,558.0,1.12,22.32,561,24.0,,4,0,10.677214638631316,foreign,97.0,9909.0,public,1388631.0,64.0
9535,Vaporeon,Theresa,Psíquico,Fada,97.0,102.0,95.0,,69,7479.0,,42.69,333,17.0,96.0,2,0,19.048872571877617,although,96.0,9842.0,imagine,985177.0,48.0
9536,Vulpix,Robert,Lutador,,145.0,107.0,79.0,70.0,35,7663.0,,290.18,699,34.0,42.0,1,0,3.115905817566178,two,235.0,5534.0,agency,1065754.0,17.0
9537,Victreebel,Katelyn,Psíquico,Água,48.0,103.0,93.0,62.0,87,2987.0,1.98,140.66,502,28.0,99.0,7,1,50.43525413981548,now,190.0,6129.0,check,664452.0,63.0
9538,Onix,Cassidy,Dragão,,156.0,77.0,,114.0,33,2591.0,1.56,,557,92.0,73.0,4,0,87.78558244443916,training,68.0,2948.0,size,702180.0,194.0
9539,Chansey,Emily,Grama,Grama,,85.0,139.0,74.0,44,691.0,,209.82,346,125.0,78.0,1,0,17.371928356816944,sense,12.0,9091.0,information,1236584.0,23.0
9540,Nidorina,Robert,Dragão,,65.0,,,,16,1915.0,0.59,205.4,510,10.0,30.0,7,0,26.122355903641292,leader,150.0,6607.0,attorney,1512943.0,196.0
9541,Oddish,Tina,Água,,108.0,91.0,117.0,24.0,36,4354.0,,145.24,763,127.0,148.0,5,0,71.76812316830143,five,171.0,4342.0,bank,1541877.0,216.0
9542,Weedle,Michael,Fada,Psíquico,65.0,92.0,77.0,112.0,53,6101.0,1.02,260.68,686,52.0,124.0,5,0,86.62663375300053,executive,59.0,5443.0,lay,1637823.0,170.0
9543,Venonat,Benjamin,Dragão,,50.0,25.0,,81.0,19,,2.07,10.05,570,38.0,136.0,1,0,92.35023725031357,fish,110.0,2637.0,two,758170.0,208.0
9544,Persian,Diane,Fada,,76.0,131.0,126.0,29.0,30,5743.0,,44.15,260,116.0,44.0,7,0,59.44345739299225,anything,124.0,2786.0,writer,1503464.0,135.0
9545,Golbat,Katrina,Fogo,Grama,84.0,82.0,79.0,,67,7089.0,2.28,106.26,691,65.0,79.0,4,0,71.06257329438623,fall,218.0,5386.0,include,933110.0,108.0
9546,Squirtle,Donna,Fogo,,22.0,74.0,89.0,99.0,29,4844.0,2.09,135.36,727,22.0,134.0,6,0,95.05576307916296,state,230.0,5456.0,page,1635761.0,1.0
9547,Vileplume,Adrian,Água,Sombrio,79.0,121.0,120.0,43.0,57,6180.0,1.07,199.08,222,15.0,63.0,4,0,78.26695242284859,member,92.0,6446.0,option,1115299.0,64.0
9548,Starmie,Wesley,Pedra,Grama,31.0,111.0,93.0,74.0,19,,1.11,125.22,273,36.0,34.0,4,1,89.16138644084704,region,6.0,4131.0,raise,1312803.0,33.0
9549,Golduck,Kathryn,Pedra,Sombrio,153.0,100.0,31.0,116.0,1,5023.0,0.57,,246,,39.0,6,1,40.09571556699093,federal,214.0,7636.0,trouble,1123498.0,
9550,Alakazam,Matthew,Lutador,,,43.0,,106.0,19,4816.0,2.1,51.16,354,42.0,124.0,6,0,75.57408977920873,college,85.0,3400.0,happen,1060980.0,35.0
9551,Cloyster,Marie,Fada,,197.0,95.0,137.0,49.0,56,,,137.93,217,79.0,135.0,4,0,28.260161901648008,student,87.0,3264.0,require,963312.0,43.0
9552,Vulpix,Amy,Fogo,,64.0,117.0,108.0,67.0,56,7879.0,,280.13,677,116.0,39.0,4,0,23.894406446959728,position,174.0,7754.0,behind,657685.0,211.0
9553,Weepinbell,Mark,Dragão,,21.0,48.0,142.0,119.0,14,1621.0,2.07,101.84,241,136.0,26.0,7,0,67.97841278385171,well,,7437.0,than,796313.0,17.0
9554,Magneton,Benjamin,Dragão,,134.0,73.0,104.0,60.0,81,9001.0,1.51,61.82,690,53.0,48.0,3,0,90.1794595800195,present,239.0,3056.0,side,1367504.0,29.0
9555,Kingler,Jennifer,Psíquico,Aço,199.0,110.0,32.0,118.0,83,,1.89,265.9,239,104.0,100.0,5,0,36.64406019299552,president,121.0,8964.0,goal,768271.0,106.0
9556,Seaking,Kelly,Psíquico,,63.0,141.0,90.0,40.0,70,1409.0,2.19,,593,103.0,118.0,1,0,31.00207220473009,entire,94.0,1120.0,either,940099.0,108.0
9557,Paras,David,Inseto,,124.0,,145.0,72.0,29,857.0,1.92,133.04,551,71.0,74.0,2,0,69.33237074427238,contain,101.0,8757.0,bed,932318.0,67.0
9558,Arbok,Patricia,Lutador,,68.0,135.0,46.0,147.0,27,449.0,1.96,,262,129.0,40.0,3,1,21.648379795328133,once,198.0,2265.0,clearly,622899.0,47.0
9559,Charmeleon,Samantha,Pedra,Fantasma,130.0,108.0,,145.0,85,8335.0,2.47,,559,118.0,41.0,7,0,74.68510579269166,process,166.0,,American,808214.0,107.0
9560,Pidgeotto,Patrick,Grama,,67.0,61.0,93.0,,18,,1.02,98.03,343,35.0,52.0,7,0,95.43873027938457,you,170.0,6953.0,,853908.0,
9561,Ekans,Robert,Pedra,Sombrio,53.0,31.0,136.0,21.0,66,9538.0,2.33,108.26,535,126.0,104.0,3,0,,reveal,6.0,9524.0,individual,,63.0
9562,Spearow,Michael,Voador,Voador,105.0,62.0,46.0,38.0,99,7050.0,1.04,229.63,747,92.0,116.0,1,0,68.86616949770041,bed,32.0,9916.0,score,1265344.0,41.0
9563,Kakuna,Robert,Gelo,,181.0,48.0,87.0,70.0,50,2609.0,1.81,,786,84.0,100.0,1,0,55.56125762943659,five,119.0,9893.0,identify,626531.0,235.0
9564,Magmar,Nathan,Grama,,109.0,99.0,13.0,63.0,29,5007.0,,,542,17.0,99.0,4,0,36.236122050507326,kind,237.0,1478.0,stuff,1120183.0,250.0
9565,Nidoking,Robin,Água,,170.0,112.0,,62.0,85,6205.0,0.78,,536,130.0,137.0,5,0,30.97402404455838,part,62.0,4225.0,establish,841501.0,203.0
9566,Kabuto,Dawn,Lutador,,183.0,26.0,37.0,92.0,19,2246.0,,,444,136.0,146.0,4,0,13.472202536753342,statement,179.0,2727.0,forward,1366700.0,192.0
9567,Alakazam,Jeffrey,Pedra,,138.0,53.0,141.0,,5,6510.0,2.18,288.19,399,123.0,140.0,2,0,80.943127904024,issue,24.0,,into,1540849.0,99.0
9568,Sandshrew,Daniel,Dragão,Fantasma,139.0,135.0,136.0,53.0,14,2418.0,2.01,,610,69.0,141.0,1,0,10.378724537541794,explain,222.0,8206.0,visit,1635484.0,
9569,Rattata,Samantha,Fada,,189.0,116.0,29.0,106.0,60,6577.0,1.28,250.45,750,90.0,54.0,5,0,45.46189577349025,son,29.0,6837.0,friend,611965.0,198.0
9570,Ekans,Derek,Gelo,,132.0,53.0,113.0,14.0,96,2151.0,,207.74,268,98.0,47.0,4,0,3.8831268057957224,spend,25.0,9043.0,administration,992868.0,195.0
9571,Snorlax,Jacob,Fantasma,,21.0,114.0,,20.0,56,6995.0,1.73,41.85,753,122.0,47.0,1,0,52.56254433135196,water,238.0,6109.0,thank,1246029.0,52.0
9572,Parasect,Scott,Sombrio,,128.0,48.0,139.0,,39,9271.0,,162.4,394,87.0,43.0,2,0,38.66091744221657,four,167.0,4360.0,knowledge,861118.0,130.0
9573,Nidoran♀,Tracey,Fada,Lutador,73.0,47.0,31.0,103.0,51,2204.0,0.94,50.9,786,28.0,54.0,2,0,66.28245414994068,father,133.0,9676.0,thousand,1616495.0,119.0
9574,Slowbro,Andrea,Elétrico,,94.0,44.0,25.0,26.0,13,4592.0,,,295,139.0,38.0,6,0,27.513554737010494,outside,233.0,9946.0,wait,1288262.0,24.0
9575,Onix,Nathan,Psíquico,,126.0,143.0,66.0,108.0,70,4586.0,,83.08,246,111.0,133.0,7,0,83.6480199981643,technology,53.0,2646.0,our,858667.0,176.0
9576,Growlithe,Laura,Lutador,,170.0,144.0,,149.0,78,8107.0,,,441,27.0,30.0,6,0,25.28046995423977,education,133.0,5689.0,seven,621914.0,121.0
9577,Electabuzz,Beverly,Dragão,Grama,151.0,105.0,73.0,103.0,65,7957.0,1.28,,421,92.0,19.0,2,0,81.07927118650589,idea,,,military,931140.0,249.0
9578,Poliwag,Angela,Voador,,156.0,67.0,121.0,36.0,10,9515.0,1.47,241.78,493,65.0,49.0,6,0,87.15548745971259,little,52.0,6432.0,,730556.0,10.0
9579,Electabuzz,David,Grama,,58.0,66.0,101.0,127.0,28,8989.0,0.55,32.12,657,54.0,53.0,1,0,57.97538435489541,imagine,77.0,7100.0,particular,1636312.0,9.0
9580,Nidoran♀,Joseph,Grama,Aço,134.0,93.0,125.0,5.0,32,2079.0,1.94,,702,10.0,144.0,5,0,56.48549209784286,information,196.0,8313.0,his,950678.0,215.0
9581,Omastar,Jessica,Inseto,Voador,,93.0,44.0,,82,7552.0,1.51,248.88,332,76.0,33.0,2,0,3.31702437571858,type,50.0,1631.0,senior,1386134.0,84.0
9582,Abra,Tracy,Fantasma,,75.0,148.0,123.0,138.0,44,3500.0,,,388,24.0,103.0,2,0,70.12394977133694,Democrat,45.0,5288.0,summer,,127.0
9583,Pidgeot,Brian,Psíquico,,49.0,45.0,124.0,78.0,49,3996.0,1.56,135.68,394,146.0,,7,0,94.85310617061464,create,251.0,5073.0,difficult,974942.0,43.0
9584,Kangaskhan,Robert,Grama,,52.0,134.0,46.0,,78,4069.0,0.51,219.98,789,67.0,,1,0,89.48233023278355,population,180.0,,already,1137519.0,222.0
9585,Beedrill,Samantha,Pedra,Psíquico,59.0,79.0,89.0,31.0,89,6292.0,,192.86,795,48.0,,4,0,80.0308789069238,mouth,18.0,8038.0,skin,950884.0,182.0
9586,Geodude,Gary,Pedra,,148.0,12.0,54.0,129.0,82,,0.92,,420,105.0,60.0,1,0,10.613541078502188,subject,204.0,7532.0,bar,1313038.0,44.0
9587,Caterpie,Ryan,Aço,Fada,54.0,120.0,,81.0,45,1999.0,0.96,36.41,648,147.0,42.0,3,0,83.64962712798676,support,25.0,4479.0,sort,1156178.0,70.0
9588,Rapidash,Charles,Psíquico,,189.0,122.0,51.0,125.0,4,4740.0,1.79,,478,44.0,136.0,5,0,34.795529718613714,defense,173.0,7636.0,far,1444189.0,214.0
9589,Psyduck,Haley,Grama,Aço,138.0,83.0,75.0,,2,1767.0,1.96,82.77,514,,18.0,2,0,69.46423417959367,society,63.0,8446.0,could,1341550.0,130.0
9590,Butterfree,Marcus,Pedra,Água,169.0,147.0,86.0,63.0,97,1552.0,,,647,15.0,61.0,3,0,53.008622419366326,particular,101.0,5769.0,effort,1232396.0,84.0
9591,Wigglytuff,Jeffrey,Dragão,,180.0,66.0,13.0,65.0,88,7734.0,0.88,137.92,449,71.0,11.0,3,0,51.14716175949192,voice,34.0,1085.0,seek,830532.0,33.0
9592,Pikachu,Jaclyn,Gelo,,116.0,77.0,65.0,45.0,92,5776.0,1.74,,592,79.0,79.0,3,0,90.78572092582431,whether,169.0,8648.0,nor,1328333.0,114.0
9593,Dratini,Tami,Pedra,,198.0,117.0,,,8,6572.0,1.14,,312,17.0,87.0,2,0,77.71829524863479,hair,12.0,6705.0,son,1265197.0,39.0
9594,Parasect,James,Água,Água,57.0,111.0,98.0,10.0,87,9607.0,,55.78,674,101.0,110.0,1,0,44.65077625047954,notice,120.0,,myself,935159.0,196.0
9595,Nidoking,Alan,Dragão,,118.0,36.0,,73.0,19,1504.0,2.06,61.23,423,83.0,107.0,1,1,32.641611855688325,keep,16.0,2933.0,stage,1245036.0,70.0
9596,Exeggcute,Tiffany,Aço,,146.0,69.0,143.0,122.0,60,,1.62,20.82,529,53.0,140.0,3,0,5.851192245163805,onto,23.0,9484.0,mission,1548937.0,147.0
9597,Butterfree,Jeffrey,Psíquico,Pedra,69.0,117.0,121.0,38.0,51,7453.0,1.48,,530,86.0,115.0,1,1,1.6990742410679216,relationship,95.0,2755.0,have,,154.0
9598,Clefable,Emily,Inseto,,195.0,91.0,61.0,78.0,51,15.0,,206.26,740,95.0,100.0,7,0,20.93073579214716,cultural,34.0,3371.0,hope,1283525.0,147.0
9599,Electrode,Laura,Gelo,,77.0,12.0,90.0,35.0,76,2111.0,2.16,86.68,565,85.0,13.0,6,0,35.460196314330375,war,100.0,9058.0,bill,1373099.0,212.0
9600,Shellder,Michelle,Fada,Fantasma,135.0,52.0,95.0,130.0,86,4526.0,1.76,,494,67.0,114.0,5,0,69.26431178072197,language,13.0,7356.0,,1288658.0,161.0
9601,Arbok,Jeffrey,Pedra,,34.0,92.0,97.0,128.0,1,9999.0,2.1,188.43,567,13.0,,3,0,23.192154852128667,can,245.0,4003.0,give,1050929.0,104.0
9602,Articuno,Anita,Voador,,163.0,22.0,42.0,,77,3818.0,1.47,299.11,431,98.0,86.0,4,0,85.99659480379323,sell,203.0,3576.0,science,810527.0,49.0
9603,Eevee,Matthew,Psíquico,,148.0,55.0,,45.0,19,8263.0,0.99,141.32,433,60.0,40.0,3,0,59.63775838463323,field,205.0,2881.0,shake,1499784.0,19.0
9604,Vaporeon,Rebecca,Fogo,Fantasma,145.0,119.0,16.0,70.0,7,,1.48,94.94,685,,38.0,4,0,93.920551601706,price,200.0,7069.0,both,1190432.0,81.0
9605,Pidgeotto,Gary,Sombrio,,139.0,91.0,134.0,117.0,47,6384.0,1.93,202.21,556,120.0,131.0,5,0,13.226645710092743,energy,177.0,1943.0,police,1024860.0,180.0
9606,Raichu,Derrick,Elétrico,,183.0,21.0,23.0,11.0,22,5765.0,0.43,,694,77.0,33.0,1,0,81.79780129537562,perform,23.0,1878.0,little,1098130.0,251.0
9607,Tauros,Jessica,Água,,162.0,10.0,,,32,194.0,2.12,138.56,448,52.0,121.0,7,0,79.31657439543129,necessary,220.0,6792.0,respond,964337.0,182.0
9608,Mr. Mime,Kimberly,Psíquico,,99.0,77.0,85.0,59.0,41,8586.0,0.55,171.66,788,89.0,,7,0,68.03724746327644,,128.0,6275.0,food,1126713.0,196.0
9609,Tentacruel,Matthew,Psíquico,Inseto,94.0,99.0,,,40,5200.0,,281.34,233,125.0,25.0,2,0,24.868376877384346,big,23.0,1519.0,color,792535.0,58.0
9610,Clefable,Nicholas,Elétrico,,131.0,36.0,70.0,,87,3345.0,1.04,224.94,631,143.0,57.0,1,0,51.13884930712127,education,124.0,7779.0,view,1360666.0,
9611,Raticate,Cynthia,Água,,118.0,28.0,79.0,,22,7729.0,2.11,283.81,433,141.0,128.0,4,0,43.31862558240572,major,221.0,1658.0,dark,,96.0
